ARID,ESTAB_ARID,UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY
DDR190314000838491737,DDR190314000106626450,13863628821,HH,Household,U,RD04,,599 Macromedia Horses Street,,,Airplane City,DC7 2AD,64.1718,16.2677,N39247972,N94281696,E88663724,W19287750,N51172090,4,3,HH_QF3R3AW,,,
DDR190314000819126799,DDR190314000770179984,15678376892,HH,Household,U,RD06,,211 Always Stating Lane,,,Thus City,UR6 8OZ,119.5974,-170.1017,N64070935,N14517304,E98132543,W89531595,E20491434,1,1,HH_QF3R3AW,,,
DDR190314000992385166,DDR190314000974165964,53854057650,HH,Household,U,RD03,,145 Journey Reality Avenue,,,Marriott Village,IX9 1JX,-91.3038,178.6421,E86148982,E64342812,E28201679,W33184711,W81077903,4,1,HH_QF3R3AW,,,
DDR190314000349239990,DDR190314000256059787,52833013397,HH,Household,U,RD04,,241 Tier Nickel Avenue,,,Might City,ZI2 6AL,83.9623,-84.6670,E55981952,N48744481,N58164823,N61807649,E47443877,3,1,HH_QF3R3AW,,,
DDR190314000713946766,DDR190314000273971184,46892178686,HH,Household,U,RD06,,965 Invitations Hiring Street,,,Turkey Town,QK6 3VG,113.8277,107.2931,N37358486,E11210557,E39197631,N98952602,N25131487,1,3,HH_QF3R3AW,,,
DDR190314000915675341,DDR190314000648946443,92193105384,HH,Household,U,RD02,,43 Innovation Coral Road,,,Jerusalem Hamlet,OQ6 6QV,-163.4511,105.7873,N90571141,E10124190,W72181701,E93765157,W64524393,4,5,HH_QF3R3AW,,,
DDR190314000666327462,DDR190314000764237382,96608738588,HH,Household,U,RD04,,323 Mate Projected Lane,,,Brush City,ND2 1PG,137.5743,-109.1778,E59802852,E80471240,N64839508,W10331441,N19716204,4,4,HH_QF3R3AW,,,
DDR190314000330228657,DDR190314000654880358,52105371284,HH,Household,U,RD02,,387 Investigate Consecutive Alley,,,Facial Town,KS5 5IJ,99.4311,-31.5640,N27870030,E55433376,E88046332,N84603980,E41616521,5,3,HH_QF3R3AW,,,
DDR190314000773722942,DDR190314000845843196,10964883711,HH,Household,U,RD05,,858 Contents Lynn Lane,,,Areas Hamlet,JR1 8SK,166.6346,-57.2103,N94805006,W99354744,E26180280,E40206147,W78074961,1,3,HH_QF3R3AW,,,
DDR190314000248516189,DDR190314000788450951,31101314996,HH,Household,U,RD03,,978 Loans Stat Passage,,,Soma Town,XA6 4BS,104.2030,161.3192,E26788845,E26111106,E99941334,W26746215,N67289745,1,5,HH_QF3R3AW,,,
DDR190314000178706441,DDR190314000275599517,18729308106,HH,Household,U,RD04,,194 Operate Http Street,,,Amongst Town,IO3 4NC,-111.6202,115.8764,E27799615,E57125187,E11505024,E37485100,W63829263,3,1,HH_QF3R3AW,,,
DDR190314000249600514,DDR190314000404720908,39664541498,HH,Household,U,RD05,,186 Orbit Indiana Street,,,Liable Hamlet,BY1 1VY,-175.3925,-20.5250,E61329137,W35365720,N14752362,N73366394,E94853103,2,4,HH_QF3R3AW,,,
DDR190314000259831542,DDR190314000403989690,12366359423,HH,Household,U,RD05,,599 Israel Implementing Passage,,,Commons Hamlet,UV2 8JS,13.7004,48.9363,E13617382,N38285493,N60036525,N98125408,N68475492,2,1,HH_QF3R3AW,,,
DDR190314000406809512,DDR190314000522699879,50747764891,HH,Household,U,RD03,,495 Late Highly Avenue,,,Action Town,KX7 4AU,-46.2244,-4.1174,W93343795,N41359488,W56587635,E26928470,E39174807,3,5,HH_QF3R3AW,,,
DDR190314000303884248,DDR190314000915545236,88491501922,HH,Household,U,RD04,,206 Advance Recovered Road,,,Housewares Village,OV9 2KD,-180.2679,-166.9504,N33740472,W62150965,W50757687,W43652244,N86106966,2,1,HH_QF3R3AW,,,
DDR190314000646855464,DDR190314000344176069,60572004313,HH,Household,U,RD06,,314 Modular Accounts Alley,,,Thereof Village,TE1 4KG,-5.3347,-172.2060,E16096316,W37898898,E53386817,N78790958,N89219271,2,5,HH_QF3R3AW,,,
DDR190314000113694436,DDR190314000819148357,98422324983,HH,Household,U,RD05,,66 Genre Harassment Alley,,,Decor Village,FG6 4JQ,-32.6549,-82.1592,E86778683,E36498316,E64570546,W36430422,N51899494,2,3,HH_QF3R3AW,,,
DDR190314000573726415,DDR190314000720491600,40776855035,HH,Household,U,RD03,,471 Pets Cartridges Street,,,Rendering Village,IL5 6OJ,146.9955,31.3381,E71587477,E19962912,N82732146,N90649549,E28640273,3,4,HH_QF3R3AW,,,
DDR190314000171407707,DDR190314000309667126,25350913624,HH,Household,U,RD06,,981 Sensitivity Opinion Lane,,,Recommendations Hamlet,KA3 8LT,178.1635,102.9794,W26966836,N70711518,W42169595,E21742438,W78737188,3,1,HH_QF3R3AW,,,
DDR190314000768492171,DDR190314000999814718,73914095416,HH,Household,U,RD03,,788 Cold Mutual Passage,,,Composite Village,WS4 4DR,-45.8999,-153.4547,N59292285,E48223994,E38023065,W27586109,E55691099,3,4,HH_QF3R3AW,,,
DDR190314000849913452,DDR190314000887736240,61635174476,HH,Household,U,RD06,,810 Peoples Twice Street,,,Acrylic Town,CH9 2EN,47.6310,7.8302,N34315258,N27377995,E40466109,E12615433,N86760136,3,4,HH_QF3R3AW,,,
DDR190314000833981446,DDR190314000187652202,92023201051,HH,Household,U,RD06,,115 Kilometers Tanks Passage,,,Associated Town,LW9 3OV,-57.3495,122.8833,E97264489,N38926813,E88553161,E14484841,E30230068,4,1,HH_QF3R3AW,,,
DDR190314000945119314,DDR190314000182018694,18160341464,HH,Household,U,RD05,,771 Truck Turtle Street,,,Hobbies Hamlet,OW9 6RV,162.2988,-180.5197,E92287912,W15997930,W65012121,E38923665,W45777062,5,1,HH_QF3R3AW,,,
DDR190314000907618610,DDR190314000326845777,90673489697,HH,Household,U,RD03,,931 Parts Swaziland Avenue,,,Wellness Town,XW8 6MU,176.6762,138.7259,E64487316,E40371917,N36574506,W66508106,W54312153,3,1,HH_QF3R3AW,,,
DDR190314000663058344,DDR190314000218130088,16847513804,HH,Household,U,RD03,,753 Applying Marked Street,,,Functioning Village,NG1 3YP,-76.6507,-104.9410,N91258174,N47856324,N44156303,N29729296,E47235522,4,1,HH_QF3R3AW,,,
DDR190314000518595574,DDR190314000945831415,46006855146,HH,Household,U,RD06,,470 Logic Bidding Lane,,,Barely Town,HG6 5LI,163.1401,-17.2614,W48527282,N84588127,E14360621,N39148727,W88060362,5,3,HH_QF3R3AW,,,
DDR190314000777103973,DDR190314000489054137,32154419735,HH,Household,U,RD05,,394 Anna Objective Way,,,Dispute Town,PC6 3UO,-92.6841,105.5127,W13787678,W66655774,E16501522,N12570562,E71042473,3,5,HH_QF3R3AW,,,
DDR190314000624828462,DDR190314000510541829,31502664556,HH,Household,U,RD02,,500 Aluminium Arising Lane,,,Recovery Village,SY5 3ST,40.2430,14.1173,E93851739,N22209551,E21310271,W72047904,E52313691,4,3,HH_QF3R3AW,,,
DDR190314000498477154,DDR190314000999296854,62527211724,HH,Household,U,RD03,,196 Nascar Ways Street,,,Litigation City,YD1 2GZ,18.9225,132.3404,E97963247,W33001967,W28165417,N92737804,W14015875,2,5,HH_QF3R3AW,,,
DDR190314000379725053,DDR190314000863004127,97892706162,HH,Household,U,RD06,,281 Ellen Landing Lane,,,Cork Town,KS2 3YI,-69.3121,119.8916,W49863378,N69397828,N93426337,W57905564,W16078678,1,5,HH_QF3R3AW,,,
DDR190314000631502667,DDR190314000249804593,19415553683,HH,Household,U,RD05,,279 Kids Rosa Alley,,,Decades Hamlet,NY7 9NK,-6.2594,83.1924,E45098469,N58477377,W78981321,W75233364,N93905349,4,4,HH_QF3R3AW,,,
DDR190314000380576248,DDR190314000888647675,14949338090,HH,Household,U,RD04,,59 Adjusted Miracle Street,,,Edition Village,UN5 7ZS,68.3992,13.5215,N39599008,E93451900,N46230921,N61912035,E90634804,3,4,HH_QF3R3AW,,,
DDR190314000994874835,DDR190314000165819046,22018418858,HH,Household,U,RD05,,503 Pairs Olympus Avenue,,,Benjamin Village,KB3 8KL,111.4043,133.8723,N19542974,E47479825,N80539880,W24891605,N63454333,5,1,HH_QF3R3AW,,,
DDR190314000571991479,DDR190314000648308812,80290253313,HH,Household,U,RD03,,845 Beaver Redhead Lane,,,Students Village,KG7 5AP,85.1230,108.5609,E70080163,W98180445,E86679709,N34930316,W32544345,2,2,HH_QF3R3AW,,,
DDR190314000567687045,DDR190314000902139823,32166315818,HH,Household,U,RD05,,464 Billy Pixels Passage,,,Enlargement Hamlet,FT4 2QX,117.5671,34.6684,W63003448,W14668344,N55638798,N91065960,E89996995,5,3,HH_QF3R3AW,,,
DDR190314000874457963,DDR190314000368993749,56064814224,HH,Household,U,RD05,,593 Refrigerator Pulse Alley,,,Joan Hamlet,ZV5 9OX,-165.9818,-90.9453,N75124918,W10807599,W33697451,N66829438,N86783650,1,2,HH_QF3R3AW,,,
DDR190314000344101261,DDR190314000776721440,23812783521,HH,Household,U,RD05,,346 Material Seniors Avenue,,,Lobby City,UZ6 8YV,-33.6650,-88.9012,W57176884,W77521485,W57245900,E67882638,E57145844,1,2,HH_QF3R3AW,,,
DDR190314000737321552,DDR190314000644890093,76715216051,HH,Household,U,RD04,,697 Cornwall Invitation Way,,,Hired City,ZU7 4BH,112.1591,-16.1409,W93728494,N92689219,N89696206,E41645787,N54908107,2,4,HH_QF3R3AW,,,
DDR190314000501817228,DDR190314000710975926,92074892832,HH,Household,U,RD06,,139 Quick Bufing Avenue,,,Marcus Town,QO2 4KB,10.1546,92.8637,E60125723,W35947083,E81829212,N92049781,N31296131,4,4,HH_QF3R3AW,,,
DDR190314000615892239,DDR190314000628586921,51201142680,HH,Household,U,RD03,,882 Atlas Warming Lane,,,Idaho City,KE8 6HK,41.5381,76.6937,W66549305,W26656229,E61623235,N97756215,N21180704,3,3,HH_QF3R3AW,,,
DDR190314000823981013,DDR190314000475326190,80639632726,HH,Household,U,RD02,,41 Workers Oklahoma Way,,,Lexus City,AG4 9AI,86.8099,42.1069,N72021368,W89462355,W76352352,E47047269,W57237678,4,4,HH_QF3R3AW,,,
DDR190314000998403085,DDR190314000696029824,70201394935,HH,Household,U,RD03,,414 Accept Gardens Street,,,Reynolds Town,EW5 9DS,14.4426,-14.2898,W85025715,E27923110,W81729603,N98019471,N61500174,5,4,HH_QF3R3AW,,,
DDR190314000544745790,DDR190314000349734261,67529085797,HH,Household,U,RD03,,742 Protecting Cottages Street,,,Sympathy Town,GZ2 7CF,-63.1201,-33.2084,W73809476,N82391649,N23252842,W23449352,W54713823,1,3,HH_QF3R3AW,,,
DDR190314000515109121,DDR190314000800537733,50849185001,HH,Household,U,RD06,,786 Chocolate Courses Alley,,,Circus Hamlet,LB5 5KC,-101.7371,-136.1998,E66593310,E10765027,N51274966,E31460616,E42653205,5,3,HH_QF3R3AW,,,
DDR190314000269734587,DDR190314000825099594,52760146953,HH,Household,U,RD05,,941 Meet Pain Street,,,Adidas Hamlet,AW2 3ST,-129.3842,-138.6475,E89855825,E82665752,W74077916,N78256120,N83727376,2,3,HH_QF3R3AW,,,
DDR190314000825657930,DDR190314000897306098,84165345826,HH,Household,U,RD04,,83 Dentists Drag Street,,,Target Village,EN8 7YA,-119.9512,69.2558,W50859963,W86079726,E83612032,E94244253,E10916032,3,1,HH_QF3R3AW,,,
DDR190314000659538683,DDR190314000718496053,46322080032,HH,Household,U,RD02,,651 Taxes Romance Lane,,,Exploration City,UY8 6CP,52.3079,-122.2055,W82042058,E62344309,W84171904,W21402316,W93792885,5,1,HH_QF3R3AW,,,
DDR190314000869079042,DDR190314000640376918,42638626306,HH,Household,U,RD02,,433 Connecticut Australia Passage,,,Petersburg Hamlet,ZN6 9AR,104.5052,-99.9284,E24475120,E37365884,E53638231,N66114123,E98183150,2,5,HH_QF3R3AW,,,
DDR190314000693102799,DDR190314000839180926,84517715739,HH,Household,U,RD02,,903 Lawyer Scan Road,,,Deutsche Town,QA3 9YS,111.6837,-132.4933,E37771404,W89048132,N76920797,N55810834,W35598198,5,2,HH_QF3R3AW,,,
DDR190314000815750619,DDR190314000197632822,70092448009,HH,Household,U,RD05,,973 Federation Toronto Alley,,,Simplified Hamlet,GW5 6VU,0.3333,-29.3499,W15603309,W98355741,W22080804,E99148011,W34705210,4,4,HH_QF3R3AW,,,
DDR190314000379702431,DDR190314000844542031,47634683276,HH,Household,U,RD06,,410 Salt Namibia Alley,,,Bernard City,QG9 1AC,-124.6063,63.2081,E69114446,N31797176,W95369570,E63818390,N28206163,3,1,HH_QF3R3AW,,,
DDR190314000159992534,DDR190314000402411754,89447664087,HH,Household,U,RD03,,315 Torture Democratic Street,,,Browsers Hamlet,RH4 7FP,33.3605,128.4654,E75196693,E73105535,E27653502,W28488289,W92020173,5,5,HH_QF3R3AW,,,
DDR190314000585877637,DDR190314000693888796,22145378146,HH,Household,U,RD06,,732 Almost Protection Road,,,Detail Village,IU5 5WH,33.4820,-53.2655,W81405970,N19407906,W65324663,N58760826,W30918924,2,3,HH_QF3R3AW,,,
DDR190314000991623549,DDR190314000496382021,27186253763,HH,Household,U,RD05,,206 Belfast Regardless Way,,,Offshore Town,JB4 1EH,8.1372,149.5487,N72239896,N26354425,N34525548,E16043232,E44168078,5,4,HH_QF3R3AW,,,
DDR190314000450518634,DDR190314000798111104,75008004769,HH,Household,U,RD02,,940 Networking Submitted Lane,,,Crown Hamlet,KJ3 1PL,-74.9453,-34.1585,W47868754,N29275211,E87544205,N18123827,W81670007,4,4,HH_QF3R3AW,,,
DDR190314000694626297,DDR190314000853076417,36535226137,HH,Household,U,RD03,,793 Screenshot Kings Road,,,Viagra City,DH6 9KO,116.6916,-29.8292,E81171110,W92868018,E53853129,E69371621,N37147288,2,5,HH_QF3R3AW,,,
DDR190314000468812526,DDR190314000399401737,19795694115,HH,Household,U,RD06,,96 Oxide Oracle Avenue,,,Agreement Town,EB3 5GI,-61.9341,86.8589,W20564424,E95442283,W64622898,N68497627,E71338638,3,5,HH_QF3R3AW,,,
DDR190314000193705735,DDR190314000441499753,78498750461,HH,Household,U,RD04,,244 Eligibility Locations Way,,,Lucy City,CM9 7TN,-155.9739,140.8366,W70159743,N27217388,N48965979,W17472528,N56601040,1,4,HH_QFNR1E,,,
DDR190314000738291211,DDR190314000121381377,11514212775,HH,Household,U,RD02,,289 Border Controversial Road,,,Glad Hamlet,MS9 6TF,-77.6713,106.6680,E31860749,E79726813,E31746345,N78030212,E81858142,4,1,HH_QFNR1E,,,
DDR190314000247408101,DDR190314000515335707,64597101118,HH,Household,U,RD03,,112 Newly Decide Passage,,,Climbing Village,ZM8 5KG,79.5333,-156.7013,W92399957,W27069153,N24203861,E37163914,W40382019,1,3,HH_QFNR1E,,,
DDR190314000273414098,DDR190314000304838013,78922918916,HH,Household,U,RD06,,549 Wings Greater Street,,,Britain City,HG9 4DG,129.8975,-9.5002,W98233450,N97878202,E13331526,W77045193,N97501760,5,5,HH_QFNR1E,,,
DDR190314000590593962,DDR190314000226067242,17643015078,HH,Household,U,RD06,,670 Fiscal Authority Avenue,,,Operation Village,IM2 6FI,-166.8082,144.9134,E18729526,N88102987,W55123748,W50529483,N20770069,4,5,HH_QFNR1E,,,
DDR190314000404018391,DDR190314000738014872,46351533124,HH,Household,U,RD06,,60 Smaller Bronze Avenue,,,Laid Town,FN9 3LS,-53.7271,-75.7901,E57791868,W25472131,N38696180,E80420011,W74805190,5,4,HH_QFNR1E,,,
DDR190314000878203607,DDR190314000627121327,73228460170,HH,Household,U,RD02,,210 Speed Issn Road,,,Cursor City,DD3 6IB,-58.7387,-115.4880,N62511194,N41417211,E92721555,E29579285,E95223885,3,4,HH_QFNR1E,,,
DDR190314000418775447,DDR190314000260167650,37213835324,HH,Household,U,RD06,,975 Participants Keys Alley,,,Brilliant Village,BC5 1LH,-122.2109,-27.2984,W33570966,N24547341,W58742881,E29611367,W47941278,5,3,HH_QFNR1E,,,
DDR190314000141947042,DDR190314000362953002,53064067994,HH,Household,U,RD03,,464 Coating Enquiries Lane,,,Rotation Town,YM8 7IG,22.9226,71.2310,E61808998,E48966170,N47795249,N82450088,W27354304,3,2,HH_QFNR1E,,,
DDR190314000729836725,DDR190314000585845606,60247987160,HH,Household,U,RD03,,489 Conservative Already Avenue,,,Sentence City,EP2 6RT,-127.5684,-8.1253,E85135356,W35974841,W77776134,W85544284,W50099516,2,5,HH_QFNR1E,,,
DDR190314000391726114,DDR190314000816173740,21266494212,HH,Household,U,RD02,,38 Username Devon Street,,,Translated City,KC2 2VU,-91.8833,93.3387,N60919773,N33403298,E21767136,W56819906,N25607314,3,4,HH_QFNR1E,,,
DDR190314000141486225,DDR190314000751457611,29550898182,HH,Household,U,RD05,,241 Ranger Distinguished Way,,,Supervision Village,QD2 9PP,-88.1176,-155.5519,N21581478,W37713876,E39723418,E45278751,W93116509,3,2,HH_QFNR1E,,,
DDR190314000778314364,DDR190314000584002840,35625047858,HH,Household,U,RD05,,724 Really Cherry Avenue,,,Fixes Hamlet,NL9 9MH,-171.6701,-5.6211,N74574786,E18827973,E84642331,W95593928,N75690810,4,1,HH_QFNR1E,,,
DDR190314000469882361,DDR190314000719854471,87343728612,HH,Household,U,RD02,,709 Perfect Overhead Way,,,Aimed City,MO9 7KR,150.6612,-31.2390,E13042247,N30373190,E95494011,W39098377,N39649097,4,5,HH_QFNR1E,,,
DDR190314000715178105,DDR190314000931736159,71772861844,HH,Household,U,RD02,,217 Brisbane Wing Avenue,,,Dialog Town,ZK3 9MT,156.2193,-172.7608,W81104459,E13719560,E67808170,N58548186,E10368883,5,5,HH_QFNR1E,,,
DDR190314000360210509,DDR190314000824097554,69616559723,HH,Household,U,RD03,,559 Shemales Entertainment Lane,,,Visual Village,LR4 6LO,37.4724,22.5388,N16092594,E69220258,E70830873,W40972728,W45142500,3,2,HH_QFNR1E,,,
DDR190314000644468667,DDR190314000494452499,18571800062,HH,Household,U,RD03,,11 Assumption Earth Road,,,Dogs Town,IY1 5CK,-75.6843,161.9856,W50353162,W89468018,W12660289,W95672478,N64058303,2,1,HH_QFNR1E,,,
DDR190314000190402681,DDR190314000706348004,65067652593,HH,Household,U,RD04,,285 Horn Veterinary Way,,,Shades Hamlet,JS9 7VX,-95.1768,-135.9854,N81117506,N55390831,W50073277,E25371123,N88131292,5,1,HH_QFNR1E,,,
DDR190314000326708075,DDR190314000640345070,48306144108,HH,Household,U,RD04,,47 Extra Resolved Road,,,Finest Hamlet,SS8 5LU,144.5088,-104.2265,W92609353,N24086539,W69927591,E95831285,E97511613,2,1,HH_QFNR1E,,,
DDR190314000302337943,DDR190314000914917446,36223771327,HH,Household,U,RD02,,48 Assure Wyoming Street,,,Collar Town,XB4 6CI,136.5234,123.7296,E64855794,E24683696,E44972289,N90197410,W68978816,3,4,HH_QFNR1E,,,
DDR190314000629665623,DDR190314000718686734,42510961856,HH,Household,U,RD02,,286 Committee Periodic Street,,,Restrict City,RD4 7PP,-50.2003,37.1159,E51464370,E26052776,N63681823,E96472649,W46016657,4,3,HH_QFNR1E,,,
DDR190314000408305962,DDR190314000988680718,49645084607,HH,Household,U,RD05,,593 Opening Correctly Lane,,,Statements Town,MD3 8SV,108.2495,-97.4198,E59335636,N65655233,E95265852,N22037218,N84995983,5,5,HH_QFNR1E,,,
DDR190314000338152660,DDR190314000170634828,10231310113,HH,Household,U,RD03,,732 Image Claire Alley,,,Sunshine Village,SS4 9LN,-110.9205,167.9815,E66239034,E70500163,W41430734,W39462834,N79909261,4,3,HH_QFNR1E,,,
DDR190314000458125113,DDR190314000851332209,44204781692,HH,Household,U,RD03,,196 Pirates Effectiveness Avenue,,,Intervals Village,HH3 1PI,-76.2191,-103.7881,N94813901,N72963436,E65088205,E78526608,N25261397,1,5,HH_QFNR1E,,,
DDR190314000809457410,DDR190314000343913912,71122819691,HH,Household,U,RD03,,857 Patents Dates Street,,,Cruz Town,VO2 8QD,-158.3331,-120.8844,N64266590,N53418108,N61399894,W82788844,N81882805,1,2,HH_QFNR1E,,,
DDR190314000354653838,DDR190314000980812254,44600429280,HH,Household,U,RD04,,965 Background Assume Avenue,,,Often Village,XN3 3JY,107.9042,160.1690,N95631393,N27892716,E49567838,N88930286,E56284060,5,1,HH_QFNR1E,,,
DDR190314000139097650,DDR190314000531234900,95432089059,HH,Household,U,RD03,,610 Inappropriate Modular Road,,,Enables Hamlet,BS6 1FA,-10.3171,-65.1657,E55335887,E26364617,E10169923,E41830912,W93536087,2,3,HH_QFNR1E,,,
DDR190314000528214324,DDR190314000929606073,85991606077,HH,Household,U,RD06,,280 Colleague Imposed Way,,,Stat Hamlet,VR3 1AH,25.4453,40.1561,N98994260,N19586230,W44814687,N19854476,W10267921,4,3,HH_QFNR1E,,,
DDR190314000124237725,DDR190314000259141890,73481900536,HH,Household,U,RD02,,701 Chevrolet Breakfast Street,,,Tradition Hamlet,SW4 1OO,159.8382,51.6565,N55154658,N15802700,E58971980,E59368628,W33061953,2,2,HH_QFNR1E,,,
DDR190314000325235526,DDR190314000326702111,86037999872,HH,Household,U,RD06,,680 Player Sapphire Lane,,,Sixth Hamlet,ZM9 5CK,-67.2589,79.9467,E77991741,N94373045,W96926417,E73516773,N80517816,4,2,HH_QFNR1E,,,
DDR190314000565045979,DDR190314000475931170,29097788725,HH,Household,U,RD06,,975 Visitors Prayer Lane,,,Focuses Village,UV1 4PZ,-78.7100,-74.6197,E81456057,N47469992,E64851427,N40604754,N39379746,3,5,HH_QFNR1E,,,
DDR190314000474190172,DDR190314000185364323,20909104296,HH,Household,U,RD04,,597 Config Talk Lane,,,Browse Village,OB7 1LM,-26.3007,-111.9601,E73537624,W42517926,N64118547,W78855968,W68591548,5,1,HH_QFNR1E,,,
DDR190314000934310991,DDR190314000948158818,78359131139,HH,Household,U,RD04,,791 Shaped Describes Road,,,Arbitrary Town,XZ2 8RN,-52.8108,158.5795,N81900183,W13742306,W82555395,E46788437,E70724666,3,1,HH_QFNR1E,,,
DDR190314000330477042,DDR190314000793041617,64737394897,HH,Household,U,RD05,,100 Disagree Limit Road,,,Ballet Village,SW9 7RG,-122.6721,51.8170,N66017433,W62680340,W44110495,W59504760,W60248927,5,1,HH_QFNR1E,,,
DDR190314000875223890,DDR190314000987527795,27100401052,HH,Household,U,RD05,,399 Contest Root Street,,,Belkin Hamlet,JC1 4DS,65.6370,143.3496,W56761764,N72121406,W31686324,E24812687,E62119798,5,1,HH_QFNR1E,,,
DDR190314000926835113,DDR190314000206547416,42248987568,HH,Household,U,RD03,,747 Tide Listprice Avenue,,,Floral Town,JX3 9CJ,-4.7351,-46.3593,W70985791,W47079565,E27561856,E54252855,N29959688,4,3,HH_QFNR1E,,,
DDR190314000375767446,DDR190314000489044636,54221380534,HH,Household,U,RD05,,57 Bell Suited Avenue,,,Dinner Village,MV6 8PE,-86.8605,37.4493,W39493928,N43393591,E95583521,W41204842,N96505755,5,1,HH_QFNR1E,,,
DDR190314000676063712,DDR190314000470849121,79167759944,HH,Household,U,RD06,,985 Square Divide Road,,,Praise Hamlet,RL4 2FK,55.7875,-62.9323,N52647163,W51414233,N58520665,W21762873,E53328320,5,4,HH_QFNR1E,,,
DDR190314000216517975,DDR190314000622791620,40801213374,HH,Household,U,RD02,,345 Parallel Electronics Street,,,Reveals Village,XQ2 1PQ,88.1958,-109.1334,E41057147,N49605664,E95202030,E19473563,N57666110,4,2,HH_QFNR1E,,,
DDR190314000267690838,DDR190314000662992935,92330446187,HH,Household,U,RD03,,328 Healing Concerts Avenue,,,Defend Town,GD5 2RJ,56.8651,-58.4139,W57149049,E53116560,N73273843,W21906246,E29107535,4,2,HH_QFNR1E,,,
DDR190314000833786923,DDR190314000243508670,96912606666,HH,Household,U,RD06,,740 Display Xerox Alley,,,French Village,UP3 4LA,146.5991,-119.2457,N42527113,N38152768,N68166669,E38342397,E70450508,4,1,HH_QFNR1E,,,
DDR190314000702091088,DDR190314000305483825,12495134829,HH,Household,U,RD04,,557 Guam Kuwait Way,,,Sucks Hamlet,HC2 3ZQ,86.2545,93.1502,N11509772,W32057550,N16030540,E16830600,W37676311,1,5,HH_QFNR1E,,,
DDR190314000790879402,DDR190314000131718120,74947182845,HH,Household,U,RD04,,379 Bass Kinda Road,,,Erotica Village,KP3 5US,-110.5926,126.6960,W72787692,E75946030,W76003575,W84079900,N42777640,2,1,HH_QFNR1E,,,
